,isExoplanet,loc_rowid,toi,tid,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
1293,PC,0.1680621588227694,0.2681232534486407,0.052667835056684174,0.42328640501838516,0.920305347032249,1.0,0.0068551842330759425,1.0,1.0,0.009670636125448023,1.0,0.3722182342399658,0.04342710573438836,1.0,1.0,0.19548532192775023,1.0,0.39088826097993734,0.11878496000438261,1.0,0.010849905120781742,0.0072176931188238464,1.0,0.059554182945648335,7.938052623943656e-06,0.043711589997827136,0.4997262830887843,0.010071406270457545,1.0,0.01058478673401879,1.0,1.0,0.21935871808498894,0.01945112105081474,1.0,1.0,0.07825485082134005
842,PC,0.109441869859839,0.2186610000402725,0.14922267151925656,0.3761942058086041,0.8366335225971714,1.0,0.06426735218508696,1.0,1.0,0.058023816752688154,1.0,0.9710292314350042,0.0178018743816526,1.0,1.0,0.0003697988554693262,1.0,0.06243193785479338,0.16671183364746922,1.0,0.0018276795880118593,0.0035383110432088715,1.0,0.18647056495645573,0.004517827545837593,0.2622760758559162,0.3002032367587417,0.010071406270457545,1.0,0.030002787048183308,1.0,1.0,0.3101200380699388,0.017141422237162418,1.0,1.0,0.46379103651688053
1290,PC,0.1676722234194683,0.2678529679108901,0.11873734072509565,0.7920561462192514,0.8613558737340337,1.0,0.006212510711225073,1.0,1.0,0.0060722598927231775,1.0,0.31002992078925207,0.04423684809604506,1.0,1.0,0.006704614031769957,1.0,0.24165756201918392,0.1094591076425557,1.0,0.0070354065723468705,0.002972616398703699,1.0,0.05128181596119141,8.002314634802685e-05,0.08313777652348076,0.6933928256128802,0.010071406270457545,1.0,0.01899566225214378,1.0,1.0,0.15108025209464845,0.01923865048627209,1.0,1.0,0.07462188071748538
1289,PC,0.16754224495170128,0.26771782514201475,0.08133451419245774,0.6719009203991106,0.823132276147006,1.0,0.007069408740359566,1.0,0.9800335496929895,0.009895534639993327,1.0,1.0,0.03983932419350947,1.0,1.0,0.009027915536783768,1.0,0.2579040575928602,0.447229234099946,1.0,0.002889007493475452,0.0011036069778152036,1.0,0.04203840769967629,0.00018722949307651928,0.114609559463354,0.3055334207782061,0.010071406270457545,1.0,0.007755999060647264,1.0,1.0,0.30140604600155835,0.01809306671308764,1.0,1.0,0.11839296588438734
1288,PC,0.16741226648393423,0.2675840338008281,0.16347908324817093,0.7351163279619077,0.8203168105682598,1.0,0.005784061696657827,1.0,1.0,0.005847361378177876,1.0,0.30644581222810546,0.025774722250272383,1.0,1.0,0.001559586477414115,1.0,0.08961801571705294,0.10777128354409374,1.0,0.003006695002332045,0.002675957554137857,1.0,0.017346511245294557,0.0001220104034599794,0.09313050255130385,0.6712204084259877,0.011749973982200469,1.0,0.0075695452019780285,1.0,1.0,0.08808299341847793,0.024378201615945803,1.0,1.0,0.045830435385381674
1286,PC,0.16715230954840019,0.2674475396042641,0.1868932044208835,0.696389565891322,0.975865380270292,1.0,0.004498714652956087,1.0,1.0,0.007646549494540299,1.0,0.3074790283307409,0.05650755926884269,1.0,1.0,0.03611970125268875,1.0,0.20762770564167554,0.1795213924015911,1.0,0.008291883595741727,0.007069866151137945,1.0,0.05133710840396468,1.780786523917065e-05,0.05499817452858318,0.6532968273336056,0.010071406270457545,1.0,0.018296121225801102,1.0,1.0,0.19427298334268153,0.018421996707368323,1.0,1.0,0.06950198335658002
1296,PC,0.16845209422607046,0.26839353898639134,0.11153486605858993,0.5786173384629448,0.947768988318409,1.0,0.007497857754926813,1.0,1.0,0.005172665834541967,1.0,0.31536945691980645,0.13829153779616904,1.0,1.0,0.3560856656091596,0.9005708182976602,0.9341457018856166,0.31645008084381504,1.0,0.003052771351481366,0.0029265596690576474,1.0,0.03509405445832302,4.3132046627841175e-05,0.07027343978062568,0.5192288235406128,0.010071406270457545,1.0,0.016954271882134084,1.0,1.0,0.2677383493737247,0.019111168147546504,1.0,1.0,0.09595524386881263
1313,PC,0.17066172817810998,0.27015039498177057,0.11152175586812954,0.5717744646414953,0.956304602812164,1.0,0.005784061696657827,1.0,1.0,0.0056224628636325725,1.0,0.6763363543921863,0.04860945684899123,1.0,1.0,0.006479519076266888,1.0,0.12893906351092613,0.10754976234047997,1.0,0.006743231775754968,0.0030621070240200395,1.0,0.051508847910615836,0.00013315113622772642,0.09533567257287621,0.5971145824893043,0.010071406270457545,1.0,0.021353866859752643,1.0,1.0,0.25717593474538475,0.018852049910186974,1.0,1.0,0.08369475606357976
1314,PC,0.170791706645877,0.2702855377506459,0.08412408228348182,0.7402118502894164,0.8264500507107713,1.0,0.004712939160239711,1.0,1.0,0.006297158407268481,1.0,0.3078352460735369,0.01837492282220965,1.0,1.0,0.0015435082663067532,1.0,0.20526524373585053,0.07086992366272622,1.0,0.0032792336797518745,0.00105589942782133,1.0,0.0415783771966858,0.0006945105733368135,0.14751037163854921,0.5753058044276176,0.010071406270457545,1.0,0.023312934352098514,1.0,1.0,0.26509774571663974,0.020560121546344855,1.0,1.0,0.10096168596943075
1315,PC,0.17092168511364403,0.2704206805195212,0.14717585853451176,0.7049026925960415,0.890942607510027,1.0,0.00664095972579232,1.0,1.0,0.007196752465449693,1.0,0.30669457430451275,0.018511956144951554,1.0,1.0,0.001447038999662581,1.0,0.09211406094509993,0.10003102058091663,1.0,0.0030227615223708394,0.0019145567811552644,1.0,0.032227909956395566,0.0005696530477701837,0.14005524336583322,0.6490766995910853,0.010071406270457545,1.0,0.024033090003490458,1.0,1.0,0.23425926729282567,0.0193924919551853,1.0,1.0,0.0792567339666184
